[00:01:08] [Server thread/INFO]: <Irx99> -272 -224
[00:01:35] [Server thread/INFO]: <Irx99> portal en -> -300 -250 aprox
[00:02:02] [Server thread/INFO]: <Irx99> -38 -31 en el nether
[00:30:08] [Server thread/INFO]: [Irx99: Gave 1 [Crossbow] to Lalmeja]
[00:30:23] [Server thread/INFO]: Lalmeja has made the advancement [Ol' Betsy]
[00:33:42] [Server thread/INFO]: [Irx99: Gave 1 [Crossbow] to Lalmeja]
[00:36:12] [User Authenticator #8/INFO]: UUID of player Tactical_July is 0d2b54fb-8cca-4784-9dbd-2be2b39de0f2
[00:36:12] [Server thread/INFO]: Tactical_July[/90.173.206.174:11692] logged in with entity id 47433 at (-515.3332496828516, 71.9375, -1666.277696538481)
[00:36:12] [Server thread/INFO]: Tactical_July joined the game
[00:36:33] [Server thread/INFO]: Lalmeja lost connection: Disconnected
[00:36:33] [Server thread/INFO]: Lalmeja left the game
[00:41:30] [User Authenticator #9/INFO]: UUID of player Lalmeja is 8c461d8d-abbc-4e52-a002-a3cb22077258
[00:41:30] [Server thread/INFO]: Lalmeja[/83.53.215.253:53594] logged in with entity id 50749 at (-535.8316316453568, 79.9375, -1671.5089115616752)
[00:41:30] [Server thread/INFO]: Lalmeja joined the game
[00:44:00] [Server thread/INFO]: [Irx99: Summoned new Small Fireball]
[00:44:15] [Server thread/INFO]: [Irx99: Summoned new Small Fireball]
[00:49:23] [Server thread/INFO]: [Irx99: Gave 1 [Crossbow] to Lalmeja]
[00:54:14] [Server thread/INFO]: [Irx99: Gave 3 [Firework Rocket] to Irx99]
[00:55:08] [Server thread/INFO]: [Irx99: Gave 5 [Firework Rocket] to Lalmeja]
[00:59:21] [Server thread/INFO]: [Irx99: Gave 3 [Firework Rocket] to Irx99]
[01:00:25] [Server thread/INFO]: [Irx99: Gave 1 [Firework Rocket] to Lalmeja]
[01:01:12] [Server thread/INFO]: [Irx99: Gave 3 [Firework Rocket] to Irx99]
[01:07:01] [Server thread/INFO]: Agonesc has made the advancement [Enchanter]
[01:07:30] [Server thread/INFO]: Irx99 fell out of the world
[01:07:30] [Server thread/INFO]: [Irx99: Killed 2 entities]
[01:07:47] [Server thread/INFO]: Lalmeja lost connection: Disconnected
[01:07:47] [Server thread/INFO]: Lalmeja left the game
[01:07:48] [Server thread/WARN]: handleDisconnection() called twice
[01:07:50] [Server thread/INFO]: Tactical_July lost connection: Disconnected
[01:07:50] [Server thread/INFO]: Tactical_July left the game
[01:07:50] [Server thread/INFO]: Agonesc lost connection: Disconnected
[01:07:50] [Server thread/INFO]: Agonesc left the game
[01:10:26] [Server thread/INFO]: [Irx99: Killed Small Fireball]
[01:14:43] [User Authenticator #10/INFO]: UUID of player Tactical_July is 0d2b54fb-8cca-4784-9dbd-2be2b39de0f2
[01:14:43] [Server thread/INFO]: Tactical_July[/90.173.206.174:12358] logged in with entity id 66819 at (-530.3000000119209, 72.0, -1638.6420012167516)
[01:14:43] [Server thread/INFO]: Tactical_July joined the game
[01:17:45] [User Authenticator #11/INFO]: UUID of player Lalmeja is 8c461d8d-abbc-4e52-a002-a3cb22077258
[01:17:45] [Server thread/INFO]: Lalmeja[/83.53.215.253:54074] logged in with entity id 67341 at (-529.3065000495436, 74.00133597911214, -1645.012499988079)
[01:17:45] [Server thread/INFO]: Lalmeja joined the game
[01:22:36] [Server thread/INFO]: Lalmeja has reached the goal [Beaconator]
[01:22:36] [Server thread/INFO]: Lalmeja has made the advancement [Bring Home the Beacon]
[01:24:43] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=96, z=-194} gh{x=-283, y=96, z=-194}
[02:18:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=82, z=-209} gh{x=-300, y=82, z=-208}
[02:18:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=82, z=-209} gh{x=-300, y=82, z=-208}
[02:18:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=82, z=-209} gh{x=-300, y=82, z=-208}
[02:18:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=82, z=-209} gh{x=-300, y=82, z=-208}
[02:18:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=82, z=-209} gh{x=-300, y=82, z=-208}
[02:18:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=82, z=-209} gh{x=-300, y=82, z=-208}
[02:18:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=82, z=-209} gh{x=-300, y=82, z=-208}
[02:18:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=82, z=-209} gh{x=-300, y=82, z=-208}
[02:18:36] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=82, z=-209} gh{x=-300, y=82, z=-208}
[02:18:41] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=82, z=-220} gh{x=-297, y=81, z=-222}
[02:18:44] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=81, z=-218} gh{x=-293, y=81, z=-218}
[02:18:44] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=81, z=-218} gh{x=-292, y=80, z=-217}
[02:18:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=81, z=-215} gh{x=-296, y=80, z=-214}
[02:18:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=81, z=-215} gh{x=-296, y=80, z=-214}
[02:18:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=81, z=-215} gh{x=-296, y=80, z=-214}
[02:18:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=81, z=-215} gh{x=-296, y=80, z=-214}
[02:18:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=81, z=-215} gh{x=-296, y=80, z=-214}
[02:18:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=81, z=-215} gh{x=-296, y=80, z=-214}
[02:18:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=81, z=-215} gh{x=-296, y=80, z=-214}
[02:18:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=81, z=-215} gh{x=-296, y=80, z=-214}
[02:18:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=81, z=-215} gh{x=-296, y=80, z=-214}
[02:18:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-296, y=81, z=-215} gh{x=-296, y=80, z=-214}
[02:18:48] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=79, z=-220} gh{x=-290, y=81, z=-219}
[02:18:52] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=80, z=-207} gh{x=-295, y=80, z=-202}
[02:18:52] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=80, z=-207} gh{x=-295, y=80, z=-202}
[02:18:52] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=80, z=-207} gh{x=-295, y=80, z=-202}
[02:18:52] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=80, z=-207} gh{x=-295, y=80, z=-202}
[02:18:52] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=80, z=-207} gh{x=-295, y=80, z=-202}
[02:18:52] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=80, z=-207} gh{x=-295, y=80, z=-202}
[02:18:52] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-289, y=78, z=-223} gh{x=-288, y=79, z=-222}
[02:18:52] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=80, z=-207} gh{x=-295, y=80, z=-202}
[02:18:52] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=80, z=-207} gh{x=-295, y=80, z=-202}
[02:18:52] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=80, z=-207} gh{x=-295, y=80, z=-202}
[02:18:52] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-297, y=80, z=-207} gh{x=-295, y=80, z=-202}
[02:18:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=79, z=-201} gh{x=-294, y=79, z=-201}
[02:18:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=79, z=-201} gh{x=-294, y=79, z=-201}
[02:18:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=79, z=-201} gh{x=-294, y=79, z=-201}
[02:18:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=79, z=-201} gh{x=-294, y=79, z=-201}
[02:18:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=79, z=-201} gh{x=-294, y=79, z=-201}
[02:18:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=79, z=-201} gh{x=-294, y=79, z=-201}
[02:18:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=79, z=-201} gh{x=-294, y=79, z=-201}
[02:18:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=79, z=-201} gh{x=-294, y=79, z=-201}
[02:18:54] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=78, z=-208} gh{x=-286, y=77, z=-208}
[02:18:59] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=79, z=-218} gh{x=-290, y=79, z=-218}
[02:19:29] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=80, z=-221} gh{x=-295, y=79, z=-220}
[02:19:29] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=80, z=-221} gh{x=-295, y=79, z=-220}
[02:19:29] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=80, z=-221} gh{x=-295, y=79, z=-220}
[02:19:29] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=80, z=-221} gh{x=-295, y=79, z=-220}
[02:19:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=78, z=-217} gh{x=-295, y=78, z=-216}
[02:19:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=78, z=-217} gh{x=-295, y=78, z=-216}
[02:19:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=78, z=-217} gh{x=-295, y=78, z=-216}
[02:19:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=78, z=-217} gh{x=-295, y=78, z=-216}
[02:19:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=78, z=-217} gh{x=-295, y=78, z=-216}
[02:19:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=78, z=-217} gh{x=-295, y=78, z=-216}
[02:19:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=78, z=-217} gh{x=-295, y=78, z=-216}
[02:19:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=78, z=-217} gh{x=-295, y=78, z=-216}
[02:19:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=78, z=-217} gh{x=-295, y=78, z=-216}
[02:19:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=78, z=-217} gh{x=-295, y=78, z=-216}
[02:19:35] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=78, z=-217} gh{x=-295, y=78, z=-216}
[02:19:40] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=80, z=-196} gh{x=-293, y=80, z=-196}
[02:19:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-304, y=82, z=-209} gh{x=-304, y=85, z=-207}
[02:20:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=83, z=-224} gh{x=-290, y=82, z=-224}
[02:20:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=83, z=-224} gh{x=-290, y=82, z=-224}
[02:20:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-291, y=83, z=-224} gh{x=-290, y=82, z=-224}
[02:20:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-301, y=82, z=-224} gh{x=-302, y=82, z=-224}
[02:20:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-301, y=82, z=-224} gh{x=-302, y=82, z=-224}
[02:20:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-301, y=82, z=-224} gh{x=-302, y=82, z=-224}
[02:20:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-301, y=82, z=-224} gh{x=-302, y=82, z=-224}
[02:20:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=73, z=-212} gh{x=-278, y=74, z=-212}
[02:21:19] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=79, z=-211} gh{x=-295, y=79, z=-209}
[02:21:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-303, y=77, z=-217} gh{x=-303, y=76, z=-216}
[02:21:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-303, y=77, z=-217} gh{x=-303, y=76, z=-216}
[02:21:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-303, y=77, z=-217} gh{x=-303, y=76, z=-216}
[02:21:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-303, y=77, z=-217} gh{x=-303, y=76, z=-216}
[02:22:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=130, z=-232} gh{x=-292, y=129, z=-233}
[02:22:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=129, z=-230} gh{x=-292, y=131, z=-232}
[02:22:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-292, y=129, z=-230} gh{x=-292, y=131, z=-232}
[02:22:45] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=78, z=-217} gh{x=-282, y=78, z=-217}
[02:22:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:22:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:22:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:22:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:22:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:22:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:22:50] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:22:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:22:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:22:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:22:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:22:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:22:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:22:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=77, z=-217} gh{x=-279, y=77, z=-216}
[02:23:09] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=78, z=-212} gh{x=-274, y=78, z=-211}
[02:23:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=78, z=-212} gh{x=-274, y=78, z=-211}
[02:23:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=78, z=-212} gh{x=-274, y=78, z=-211}
[02:23:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=78, z=-212} gh{x=-274, y=78, z=-211}
[02:23:10] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=78, z=-212} gh{x=-274, y=78, z=-211}
[02:23:47] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-302, y=78, z=-202} gh{x=-302, y=77, z=-202}
[02:24:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-273, y=76, z=-224} gh{x=-272, y=75, z=-224}
[02:24:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=77, z=-209} gh{x=-274, y=77, z=-208}
[02:24:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=77, z=-209} gh{x=-274, y=77, z=-208}
[02:24:37] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-275, y=77, z=-209} gh{x=-274, y=77, z=-208}
[02:24:44] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=78, z=-222} gh{x=-279, y=78, z=-222}
[02:25:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=76, z=-219} gh{x=-282, y=76, z=-218}
[02:25:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=76, z=-219} gh{x=-282, y=76, z=-218}
[02:25:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=76, z=-219} gh{x=-282, y=76, z=-218}
[02:25:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=76, z=-219} gh{x=-282, y=76, z=-218}
[02:25:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=76, z=-219} gh{x=-282, y=76, z=-218}
[02:25:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=76, z=-219} gh{x=-282, y=76, z=-218}
[02:25:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=76, z=-219} gh{x=-282, y=76, z=-218}
[02:25:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=76, z=-219} gh{x=-282, y=76, z=-218}
[02:25:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=76, z=-219} gh{x=-282, y=76, z=-218}
[02:25:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=76, z=-219} gh{x=-282, y=76, z=-218}
[02:25:18] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-281, y=76, z=-219} gh{x=-282, y=76, z=-218}
[02:26:32] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=74, z=-222} gh{x=-293, y=74, z=-221}
[02:26:32] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=74, z=-222} gh{x=-293, y=74, z=-221}
[02:26:32] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=74, z=-222} gh{x=-293, y=74, z=-221}
[02:26:32] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-293, y=74, z=-222} gh{x=-293, y=74, z=-221}
[02:27:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=72, z=-216} gh{x=-274, y=72, z=-217}
[02:27:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=72, z=-216} gh{x=-274, y=72, z=-217}
[02:27:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=72, z=-216} gh{x=-274, y=72, z=-217}
[02:27:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=72, z=-216} gh{x=-274, y=72, z=-217}
[02:27:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=72, z=-216} gh{x=-274, y=72, z=-217}
[02:27:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=72, z=-216} gh{x=-274, y=72, z=-217}
[02:27:08] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-274, y=72, z=-216} gh{x=-274, y=72, z=-217}
[02:27:38] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=73, z=-194} gh{x=-285, y=73, z=-194}
[02:28:24] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-294, y=72, z=-223} gh{x=-293, y=72, z=-223}
[02:28:48] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=74, z=-220} gh{x=-283, y=73, z=-221}
[02:28:49] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=74, z=-220} gh{x=-283, y=73, z=-221}
[02:29:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=75, z=-209} gh{x=-289, y=74, z=-209}
[02:29:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=75, z=-209} gh{x=-289, y=74, z=-209}
[02:29:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=75, z=-209} gh{x=-289, y=74, z=-209}
[02:29:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=75, z=-209} gh{x=-289, y=74, z=-209}
[02:29:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=75, z=-209} gh{x=-289, y=74, z=-209}
[02:29:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=75, z=-209} gh{x=-289, y=74, z=-209}
[02:29:17] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=75, z=-209} gh{x=-289, y=74, z=-209}
[02:29:26] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-285, y=75, z=-209} gh{x=-284, y=75, z=-210}
[02:29:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=74, z=-218} gh{x=-286, y=74, z=-222}
[02:29:46] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-290, y=74, z=-218} gh{x=-286, y=74, z=-222}
[02:30:38] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=71, z=-196} gh{x=-286, y=71, z=-196}
[02:30:38] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=71, z=-196} gh{x=-286, y=71, z=-196}
[02:30:38] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=71, z=-196} gh{x=-286, y=71, z=-196}
[02:30:38] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=71, z=-196} gh{x=-286, y=71, z=-196}
[02:30:38] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=71, z=-196} gh{x=-286, y=71, z=-196}
[02:30:38] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=71, z=-196} gh{x=-286, y=71, z=-196}
[02:30:38] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=71, z=-196} gh{x=-286, y=71, z=-196}
[02:30:38] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=71, z=-196} gh{x=-286, y=71, z=-196}
[02:30:38] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=71, z=-196} gh{x=-286, y=71, z=-196}
[02:30:39] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=71, z=-196} gh{x=-286, y=71, z=-196}
[02:30:41] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-295, y=71, z=-195} gh{x=-294, y=71, z=-196}
[02:30:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=71, z=-201} gh{x=-299, y=71, z=-201}
[02:30:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=71, z=-201} gh{x=-299, y=71, z=-201}
[02:30:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=71, z=-201} gh{x=-299, y=71, z=-201}
[02:30:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=71, z=-201} gh{x=-299, y=71, z=-201}
[02:30:51] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-300, y=71, z=-201} gh{x=-299, y=71, z=-201}
[02:30:58] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-298, y=68, z=-203} gh{x=-298, y=67, z=-202}
[02:31:49] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=72, z=-215} gh{x=-279, y=72, z=-216}
[02:31:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=71, z=-216} gh{x=-281, y=71, z=-216}
[02:31:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=71, z=-216} gh{x=-281, y=71, z=-216}
[02:31:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=71, z=-216} gh{x=-281, y=71, z=-216}
[02:31:53] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=71, z=-216} gh{x=-281, y=71, z=-216}
[02:31:54] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=72, z=-216} gh{x=-284, y=71, z=-216}
[02:31:54] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=72, z=-216} gh{x=-284, y=71, z=-216}
[02:31:54] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-278, y=72, z=-216} gh{x=-284, y=71, z=-216}
[02:33:15] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=69, z=-198} gh{x=-283, y=69, z=-199}
[02:33:15] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-284, y=69, z=-198} gh{x=-283, y=69, z=-199}
[02:34:01] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=69, z=-194} gh{x=-279, y=70, z=-193}
[02:34:01] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=69, z=-194} gh{x=-279, y=70, z=-193}
[02:34:01] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=69, z=-194} gh{x=-279, y=70, z=-193}
[02:34:01] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-280, y=69, z=-194} gh{x=-279, y=70, z=-193}
[02:34:05] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-282, y=107, z=-222} gh{x=-282, y=105, z=-222}
[02:43:11] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=66, z=-199} gh{x=-287, y=65, z=-198}
[02:43:11] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=66, z=-199} gh{x=-287, y=65, z=-198}
[02:43:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=66, z=-199} gh{x=-287, y=65, z=-198}
[02:43:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=66, z=-199} gh{x=-287, y=65, z=-198}
[02:43:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=66, z=-199} gh{x=-287, y=65, z=-198}
[02:43:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=66, z=-199} gh{x=-287, y=65, z=-198}
[02:43:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=66, z=-199} gh{x=-287, y=65, z=-198}
[02:43:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=66, z=-199} gh{x=-287, y=65, z=-198}
[02:43:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=66, z=-199} gh{x=-287, y=65, z=-198}
[02:43:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=66, z=-199} gh{x=-287, y=65, z=-198}
[02:43:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=66, z=-199} gh{x=-287, y=65, z=-198}
[02:43:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=66, z=-199} gh{x=-287, y=65, z=-198}
[02:43:12] [Server thread/WARN]: Mismatch in destroy block pos: gh{x=-287, y=66, z=-199} gh{x=-287, y=65, z=-198}
